"fecha","nombre_producto","vendido"
2022-12-05,Boing Mango,45434.35
2019-02-28,Mineral Agua Mineral,62704.01
2018-04-10,Fanta,58071.42
2018-04-02,Pepsi,58546.10
2020-08-13,Pepsi,72325.08
2020-07-19,Del Valle Naranja,42083.87
2019-04-18,Fanta,47348.90
2019-12-27,Epura Agua Purificada,35241.27
2018-11-02,Boing Guayaba,63259.99
2019-02-09,Fanta,33445.36
2022-04-16,Pepsi,51158.05
2021-06-27,Pepsi,67965.60
2021-04-30,Boing Mango,42800.30
2020-03-17,Fanta,25072.71
2021-12-31,Boing Guayaba,70320.84
2021-12-12,Del Valle Naranja,60570.90
2021-01-01,Pepsi,51784.96
2021-07-23,Pepsi,60285.05
2019-04-06,Coca-Cola,107976.20
2022-09-28,Manzanita Sol,56265.72
2021-07-22,Coca-Cola,78021.15
2022-01-10,Epura Agua Purificada,42389.45
2020-07-07,Pepsi,55870.65
2018-02-20,Coca-Cola,74146.79
2021-11-09,Mineral Agua Mineral,58921.62
2021-05-19,Boing Mango,83780.81
2019-10-16,Boing Mango,111619.35
2020-06-29,Manzanita Sol,49985.86
2019-01-07,Coca-Cola,91818.82
2021-02-10,Pepsi,77740.18
2019-11-02,Fanta,90422.63
2019-04-04,Del Valle Naranja,56766.76
2019-08-14,Fanta,65986.65
2022-02-15,Fanta,55395.86
2018-05-02,Manzanita Sol,45192.06
2022-05-15,Boing Guayaba,28072.69
2019-01-11,Pepsi,33856.72
2018-06-11,Pepsi,64732.48
2019-07-18,Epura Agua Purificada,28884.73
2019-09-05,Epura Agua Purificada,51425.70
2020-08-21,Pepsi,26341.80
2021-10-09,Boing Mango,60909.36
2018-03-26,Fanta,52695.38
2018-11-18,Boing Mango,58286.84
2019-03-03,Sprite,75726.04
2022-07-14,Coca-Cola,82723.31
2021-06-05,Epura Agua Purificada,43988.68
2022-04-21,Del Valle Naranja,53434.96
2022-11-28,Epura Agua Purificada,54448.10
2022-01-22,Sprite,107049.16
2020-05-10,Manzanita Sol,76604.93
2019-06-26,Boing Mango,50376.14
2021-01-30,Sprite,80680.65
2021-05-19,Fanta,53545.06
2021-03-18,Epura Agua Purificada,40567.26
2018-02-27,Mineral Agua Mineral,71286.27
2019-10-22,Epura Agua Purificada,62825.20
2018-02-24,Coca-Cola,118005.79
2022-10-18,Coca-Cola,68526.97
2018-03-31,Epura Agua Purificada,35939.95
2019-08-01,Mineral Agua Mineral,41076.27
2018-12-21,Boing Guayaba,51692.05
2018-10-08,Manzanita Sol,41051.28
2021-01-19,Fanta,108399.78
2020-01-29,Del Valle Naranja,40454.16
2019-10-06,Coca-Cola,61950.26
2018-05-29,Fanta,113088.23
2019-02-26,Del Valle Naranja,34403.29
2022-06-13,Del Valle Naranja,71480.32
2019-01-23,Epura Agua Purificada,56634.80
2018-12-13,Boing Guayaba,59461.40
2021-10-05,Coca-Cola,88192.78
2021-06-19,Epura Agua Purificada,39512.32
2020-09-24,Boing Mango,36238.23
2021-07-21,Sprite,63680.21
2020-01-22,Coca-Cola,60580.54
2022-08-03,Pepsi,107649.81
2022-09-30,Sprite,68739.99
2021-02-15,Pepsi,58402.18
2018-06-03,Pepsi,53548.43
2022-07-26,Sprite,72303.50
2018-05-13,Sprite,56457.66
2020-10-31,Boing Guayaba,42343.34
2022-02-03,Manzanita Sol,43787.16
2021-04-15,Pepsi,85261.91
2019-07-26,Sprite,61952.61
2021-07-26,Mineral Agua Mineral,26479.04
2019-11-16,Sprite,27182.37
2019-12-17,Epura Agua Purificada,17250.18
2021-03-17,Coca-Cola,84600.18
2019-07-07,Coca-Cola,31969.68
2021-03-30,Epura Agua Purificada,45074.59
2019-10-28,Sprite,84862.98
2022-01-05,Sprite,86533.99
2022-11-03,Manzanita Sol,66282.18
2020-10-14,Del Valle Naranja,77267.24
2020-08-07,Pepsi,43791.36
2018-07-23,Del Valle Naranja,52210.63
2021-04-29,Boing Guayaba,52849.96
2019-09-13,Del Valle Naranja,60801.56
2019-11-07,Epura Agua Purificada,48671.43
2021-07-18,Del Valle Naranja,51404.99
2022-12-10,Sprite,98288.08
2019-10-24,Pepsi,59346.27
2018-11-22,Sprite,69981.81
2018-02-26,Pepsi,61368.67
2021-09-13,Mineral Agua Mineral,31113.84
2021-07-01,Coca-Cola,51998.92
2019-08-22,Mineral Agua Mineral,32331.82
2022-06-12,Epura Agua Purificada,25554.28
2019-07-27,Pepsi,78826.58
2022-08-28,Boing Mango,51672.47
2020-10-14,Fanta,33059.67
2021-07-28,Fanta,39295.91
2022-09-10,Del Valle Naranja,46379.34
2019-11-15,Del Valle Naranja,86942.31
2021-06-18,Epura Agua Purificada,55426.84
2022-05-14,Coca-Cola,49872.30
2018-06-26,Sprite,71037.95
2021-07-04,Boing Mango,44257.36
2021-08-13,Epura Agua Purificada,33400.32
2019-11-21,Epura Agua Purificada,19692.28
2019-04-22,Boing Mango,36711.30
2021-09-19,Pepsi,59280.73
2019-02-09,Manzanita Sol,60187.99
2021-09-29,Coca-Cola,92443.29
2021-09-01,Mineral Agua Mineral,38082.32
2020-04-30,Pepsi,67587.03
2018-01-26,Del Valle Naranja,40812.03
2018-12-09,Manzanita Sol,59440.79
2020-11-28,Boing Mango,78657.33
2018-05-14,Manzanita Sol,22456.52
2019-04-03,Coca-Cola,53717.55
2018-01-21,Manzanita Sol,54360.44
2021-08-10,Boing Guayaba,48123.79
2019-06-18,Manzanita Sol,34535.02
2020-12-22,Coca-Cola,78729.38
2022-08-07,Boing Mango,32655.69
2021-11-21,Sprite,34201.38
2020-03-14,Boing Mango,63508.36
2020-11-12,Manzanita Sol,47906.55
2019-03-02,Fanta,56739.98
2018-12-07,Epura Agua Purificada,51036.29
2020-09-05,Pepsi,84687.91
2021-05-02,Coca-Cola,25727.34
2022-08-17,Mineral Agua Mineral,30451.36
2021-07-15,Mineral Agua Mineral,57940.93
2020-11-25,Epura Agua Purificada,47367.12
2021-11-11,Coca-Cola,67012.64
2019-10-31,Mineral Agua Mineral,51371.77
2019-02-03,Sprite,92199.92
2020-07-25,Pepsi,50050.74
2022-10-03,Boing Guayaba,49010.77
2018-05-19,Coca-Cola,100324.27
2018-11-07,Mineral Agua Mineral,55323.95
2020-05-09,Boing Guayaba,44466.15
2019-03-31,Coca-Cola,79916.94
2022-04-22,Epura Agua Purificada,56480.81
2019-04-08,Fanta,40059.94
2022-01-10,Del Valle Naranja,33450.10
2021-04-08,Mineral Agua Mineral,50646.70
2022-09-12,Sprite,38094.74
2019-03-15,Fanta,52120.77
2022-03-12,Fanta,44413.98
2021-01-20,Boing Mango,87772.59
2018-08-28,Mineral Agua Mineral,60894.57
2018-04-07,Boing Mango,74745.48
2022-05-29,Pepsi,47742.66
2021-10-25,Pepsi,60723.65
2020-01-01,Mineral Agua Mineral,42449.20
2022-10-01,Sprite,83840.72
2019-05-13,Mineral Agua Mineral,33019.09
2022-11-23,Del Valle Naranja,54320.01
2018-04-25,Sprite,61230.96
2020-12-21,Epura Agua Purificada,40449.24
2021-08-30,Sprite,116389.76
2021-02-19,Mineral Agua Mineral,51077.80
2022-03-08,Coca-Cola,39272.83
2022-11-14,Boing Guayaba,51590.76
2020-12-15,Mineral Agua Mineral,37775.07
2020-01-12,Epura Agua Purificada,33891.49
2020-11-14,Del Valle Naranja,100806.54
2019-01-31,Coca-Cola,52757.68
2020-11-20,Fanta,69045.02
2019-12-10,Epura Agua Purificada,37713.03
2019-06-25,Sprite,50772.94
2019-09-28,Sprite,32311.17
2020-02-27,Pepsi,78170.58
2018-05-14,Epura Agua Purificada,12514.78
2018-11-19,Epura Agua Purificada,23542.40
2018-10-30,Fanta,81388.96
2020-05-01,Sprite,75996.26
2022-07-18,Pepsi,53567.29
2020-10-25,Boing Guayaba,64093.70
2021-04-12,Boing Mango,112737.82
2021-08-02,Pepsi,80400.84
2021-04-10,Del Valle Naranja,24326.58
2019-10-20,Epura Agua Purificada,33659.94
2018-03-03,Epura Agua Purificada,41830.19
2021-09-21,Epura Agua Purificada,52955.93
2020-07-09,Del Valle Naranja,87405.73
2018-07-18,Fanta,70268.18
2021-12-27,Sprite,41691.54
2019-02-21,Manzanita Sol,66407.86
2022-12-15,Epura Agua Purificada,45925.26
2019-12-21,Sprite,63676.82
2020-12-29,Manzanita Sol,64808.38
2018-10-25,Mineral Agua Mineral,24131.88
2018-04-30,Del Valle Naranja,50127.98
2020-11-06,Mineral Agua Mineral,28254.13
2020-02-05,Manzanita Sol,49534.07
2020-04-07,Manzanita Sol,103831.14
2018-03-16,Coca-Cola,66901.71
2022-05-17,Fanta,54730.12
2021-07-30,Pepsi,84293.90
2020-08-06,Sprite,25423.34
2018-09-20,Manzanita Sol,75853.95
2020-07-23,Pepsi,57391.97
2019-12-18,Epura Agua Purificada,17909.17
2022-06-08,Sprite,79586.70
2022-01-07,Boing Mango,27738.07
2019-08-01,Fanta,34437.04
2018-06-07,Coca-Cola,97799.96
2022-12-25,Pepsi,81184.39
2019-05-14,Fanta,63683.93
2018-04-19,Pepsi,93540.52
2022-01-14,Boing Mango,68198.47
2018-05-17,Boing Mango,57114.58
2018-02-22,Manzanita Sol,40290.97
2022-12-03,Epura Agua Purificada,34369.64
2019-05-13,Pepsi,65959.48
2020-06-07,Mineral Agua Mineral,29243.60
2022-04-03,Fanta,69519.03
2021-08-24,Epura Agua Purificada,28273.74
2020-07-14,Mineral Agua Mineral,47917.41
2019-05-15,Epura Agua Purificada,44504.59
2018-02-10,Coca-Cola,109566.04
2019-07-09,Sprite,36761.70
2018-07-01,Epura Agua Purificada,59771.64
2019-05-15,Mineral Agua Mineral,62516.24
2020-10-17,Boing Guayaba,69005.27
2020-01-02,Boing Mango,38174.34
2021-01-11,Mineral Agua Mineral,43910.97
2019-08-09,Manzanita Sol,62352.08
2021-06-14,Fanta,58615.43
2018-02-28,Epura Agua Purificada,32976.58
2022-07-08,Del Valle Naranja,84736.49
2020-01-28,Epura Agua Purificada,51262.86
2019-01-22,Fanta,74978.44
2018-07-06,Boing Guayaba,48594.32
2020-06-19,Mineral Agua Mineral,52101.85
2021-03-26,Pepsi,84935.66
2018-02-10,Del Valle Naranja,49949.31
2022-04-27,Del Valle Naranja,66891.73
2018-08-20,Coca-Cola,79624.25
2022-09-12,Coca-Cola,69352.66
2019-06-20,Boing Guayaba,82442.50
2021-11-21,Boing Mango,48328.89
2019-03-10,Epura Agua Purificada,48346.03
2020-01-11,Sprite,64891.03
2018-09-02,Epura Agua Purificada,41991.17
2019-01-10,Pepsi,29339.63
2019-01-25,Epura Agua Purificada,25232.77
2020-05-19,Epura Agua Purificada,38857.49
2020-08-02,Boing Mango,63695.48
2022-06-28,Pepsi,71105.08
2021-04-23,Sprite,81305.73
2021-06-08,Boing Mango,18404.25
2019-09-08,Coca-Cola,69827.33
2022-11-05,Coca-Cola,99761.79
2020-12-25,Boing Mango,23713.51
2022-07-14,Del Valle Naranja,49865.49
2020-04-08,Pepsi,60424.70
2021-02-13,Pepsi,71477.32
2022-05-12,Pepsi,22309.75
2021-04-23,Fanta,43795.70
2022-05-12,Manzanita Sol,13197.16
2022-08-19,Epura Agua Purificada,30803.66
2019-05-06,Del Valle Naranja,64403.67
2022-03-04,Manzanita Sol,43576.00
2019-06-18,Coca-Cola,95982.99
2019-10-07,Epura Agua Purificada,35993.88
2019-08-12,Epura Agua Purificada,38931.04
2020-09-22,Coca-Cola,40474.46
2022-08-16,Mineral Agua Mineral,45454.62
2019-01-10,Del Valle Naranja,56905.27
2020-10-09,Sprite,48382.63
2019-04-13,Boing Mango,13170.79
2020-05-27,Coca-Cola,96345.11
2019-04-03,Sprite,45537.62
2021-09-07,Pepsi,30278.94
2020-06-15,Boing Mango,61843.71
2018-05-20,Fanta,118004.49
2020-09-03,Epura Agua Purificada,54815.67
2018-03-23,Pepsi,75642.38
2018-11-08,Epura Agua Purificada,31229.42
2018-08-24,Coca-Cola,109935.23
2018-03-01,Pepsi,61603.62
2021-06-13,Coca-Cola,86738.70
2020-09-16,Coca-Cola,84286.98
2018-01-10,Coca-Cola,68072.54
2021-10-03,Pepsi,68531.54
2018-06-25,Del Valle Naranja,67610.38
2018-06-08,Mineral Agua Mineral,45628.45
2018-09-17,Sprite,62017.13
2020-01-11,Mineral Agua Mineral,32270.33
2019-02-15,Pepsi,92630.88
2021-10-06,Coca-Cola,55748.48
2021-07-02,Epura Agua Purificada,32374.42
2021-04-18,Del Valle Naranja,41399.52
2021-03-13,Epura Agua Purificada,27359.81
2019-06-06,Sprite,44113.27
2021-06-13,Del Valle Naranja,46846.68
2018-03-21,Epura Agua Purificada,74548.71
2022-11-12,Sprite,21442.27
2019-01-06,Del Valle Naranja,83071.95
2022-05-12,Epura Agua Purificada,14128.33
2022-05-21,Coca-Cola,53388.92
2018-09-22,Mineral Agua Mineral,39600.04
2022-01-08,Fanta,50443.91
2022-06-07,Sprite,71423.01
2021-02-20,Coca-Cola,60007.88
2019-03-24,Boing Mango,49556.30
2019-06-07,Boing Guayaba,42878.54
2020-12-03,Coca-Cola,72803.71
2018-02-05,Fanta,53776.17
2019-11-29,Del Valle Naranja,57560.49
2019-02-19,Boing Mango,56319.07
2019-03-29,Mineral Agua Mineral,41820.21
2020-12-11,Coca-Cola,72198.41
2021-09-19,Fanta,57967.67
2018-08-18,Pepsi,61147.45
2022-12-17,Sprite,70756.64
2019-11-30,Fanta,45633.27
2020-07-02,Fanta,69868.61
2019-08-26,Pepsi,60896.53
2021-11-16,Pepsi,70190.51
2021-06-02,Manzanita Sol,70098.52
2022-07-06,Boing Mango,48055.14
2018-01-06,Pepsi,50557.60
2022-03-15,Coca-Cola,68211.81
2022-09-20,Pepsi,57569.22
2020-11-10,Manzanita Sol,65221.25
2021-01-06,Mineral Agua Mineral,31730.53
2021-06-13,Mineral Agua Mineral,63262.23
2020-12-24,Sprite,60852.97
2019-07-29,Coca-Cola,117705.06
2022-06-11,Pepsi,75341.11
2022-02-15,Epura Agua Purificada,48603.37
2021-08-06,Epura Agua Purificada,43095.66
2020-12-28,Sprite,41847.49
2020-02-19,Epura Agua Purificada,19940.53
2018-04-17,Mineral Agua Mineral,51582.65
2022-09-28,Boing Mango,84272.80
2022-02-12,Pepsi,50132.29
2019-01-12,Sprite,31447.36
2018-05-17,Sprite,55637.17
2022-06-22,Coca-Cola,104550.80
2019-05-10,Boing Mango,80062.68
2018-08-05,Sprite,63987.66
2019-08-17,Mineral Agua Mineral,66738.39
2018-11-22,Pepsi,56074.69
2021-01-10,Manzanita Sol,46022.90
2021-12-28,Sprite,63966.26
2021-06-12,Boing Mango,68281.82
2019-01-24,Manzanita Sol,40288.39
2018-02-06,Fanta,66391.89
2018-08-11,Manzanita Sol,96736.52
2022-11-26,Manzanita Sol,75073.53
2021-05-23,Del Valle Naranja,42321.35
2019-09-12,Del Valle Naranja,40263.95
2021-10-11,Del Valle Naranja,39068.75
2021-11-13,Boing Mango,52445.73
2018-07-23,Epura Agua Purificada,48232.31
2020-04-10,Boing Mango,67703.26
2019-04-08,Boing Mango,66534.92
2022-04-05,Pepsi,79975.79
2019-01-07,Del Valle Naranja,37722.41
2022-08-18,Fanta,45162.40
2018-07-28,Pepsi,46698.94
2022-09-21,Epura Agua Purificada,38117.92
2021-10-30,Mineral Agua Mineral,38107.16
2022-11-17,Sprite,41643.67
2022-12-13,Epura Agua Purificada,34090.35
2019-06-15,Boing Mango,69688.62
2018-10-01,Epura Agua Purificada,66218.73
2019-06-09,Fanta,73382.48
2019-09-20,Fanta,37850.18
2020-03-23,Manzanita Sol,59170.14
2020-01-25,Epura Agua Purificada,34859.83
2018-02-01,Mineral Agua Mineral,47428.00
2019-07-13,Del Valle Naranja,71207.17
2022-04-09,Fanta,47384.12
2018-07-09,Manzanita Sol,55090.50
2018-12-06,Epura Agua Purificada,39666.15
2019-06-30,Pepsi,64117.74
2020-09-15,Coca-Cola,88938.28
2019-07-08,Mineral Agua Mineral,27775.36
2018-09-18,Boing Mango,52536.50
2018-01-23,Epura Agua Purificada,59019.74
2019-01-21,Epura Agua Purificada,57691.06
2021-05-06,Fanta,106180.63
2020-03-12,Del Valle Naranja,59362.57
2019-07-23,Mineral Agua Mineral,59779.28
2022-09-13,Coca-Cola,42569.95
2018-04-02,Epura Agua Purificada,39539.36
2021-01-27,Epura Agua Purificada,65465.11
2021-04-21,Mineral Agua Mineral,56885.59
2022-07-17,Del Valle Naranja,34360.14
2022-03-23,Sprite,60450.61
2021-09-02,Coca-Cola,43114.55
2020-09-02,Boing Mango,71838.43
2022-10-09,Manzanita Sol,51680.31
2022-01-23,Mineral Agua Mineral,28354.98
2019-08-24,Del Valle Naranja,69399.58
2022-11-15,Boing Mango,41887.73
2020-10-27,Fanta,35274.74
2021-04-24,Epura Agua Purificada,44198.04
2018-01-18,Epura Agua Purificada,33648.79
2022-12-13,Boing Mango,40096.09
2022-12-21,Pepsi,57301.50
2020-06-25,Coca-Cola,62292.17
2020-05-27,Boing Mango,45895.96
2021-10-09,Fanta,52720.29
2018-01-18,Fanta,104099.38
2021-06-24,Boing Mango,45649.51
2019-06-03,Del Valle Naranja,76650.89
2019-10-27,Epura Agua Purificada,41810.46
2020-12-29,Pepsi,90064.77
2019-03-01,Boing Mango,56224.83
2021-03-16,Del Valle Naranja,58912.10
2018-01-14,Epura Agua Purificada,41890.63
2020-10-28,Boing Guayaba,76324.66
2020-07-24,Pepsi,76856.01
2019-04-27,Manzanita Sol,51030.22
2018-04-13,Sprite,74748.81
2020-06-17,Coca-Cola,122805.63
2022-09-23,Boing Guayaba,53463.30
2018-08-15,Pepsi,97103.71
2022-03-08,Manzanita Sol,46067.37
2021-11-18,Coca-Cola,108091.55
2019-06-11,Boing Guayaba,51774.05
2021-03-01,Manzanita Sol,36688.40
2021-06-22,Fanta,55336.29
2019-10-27,Boing Mango,69967.36
2021-05-25,Epura Agua Purificada,49977.78
2021-12-17,Del Valle Naranja,71509.57
2021-09-30,Boing Mango,49708.35
2019-07-15,Coca-Cola,44532.84
2022-11-22,Sprite,57807.33
2019-09-26,Epura Agua Purificada,34652.74
2021-07-24,Del Valle Naranja,42493.45
2022-04-09,Boing Mango,36687.90
2019-07-15,Manzanita Sol,78354.47
2020-06-22,Sprite,114232.88
2020-02-11,Sprite,55522.51
2022-02-24,Sprite,62243.41
2019-12-13,Coca-Cola,116478.64
2020-05-26,Fanta,52095.93
2020-01-18,Epura Agua Purificada,38899.12
2022-02-27,Del Valle Naranja,53546.18
2021-02-22,Del Valle Naranja,34187.20
2020-04-10,Manzanita Sol,85053.93
2022-11-14,Pepsi,47336.92
2021-02-03,Manzanita Sol,43304.91
2021-12-09,Pepsi,55939.91
2018-04-09,Del Valle Naranja,51041.34
2021-02-23,Pepsi,76338.47
2022-07-01,Mineral Agua Mineral,35167.36
2020-10-11,Sprite,102977.12
2020-03-07,Epura Agua Purificada,34548.27
2020-08-28,Coca-Cola,56090.44
2019-07-10,Del Valle Naranja,44659.04
2018-04-28,Mineral Agua Mineral,39683.94
2021-05-09,Mineral Agua Mineral,45301.15
2021-03-08,Boing Mango,41742.52
2019-12-26,Mineral Agua Mineral,47954.33
2021-12-22,Boing Mango,36111.20
2022-10-06,Manzanita Sol,53633.39
2020-02-08,Sprite,39911.74
2020-11-11,Sprite,68006.93
2021-08-18,Pepsi,46257.96
2020-06-26,Fanta,31557.80
2019-04-03,Pepsi,69459.62
2022-10-17,Coca-Cola,129772.00
2021-09-19,Coca-Cola,51256.53
2021-04-18,Mineral Agua Mineral,38926.96
2022-01-12,Sprite,58418.42
2020-07-10,Boing Mango,58158.20
2021-03-09,Sprite,45715.45
2018-02-18,Mineral Agua Mineral,21828.43
2018-02-21,Del Valle Naranja,93038.63
2022-07-30,Manzanita Sol,112903.71
2022-08-08,Boing Guayaba,50469.14
2022-08-17,Boing Mango,59031.88
2019-07-12,Fanta,59789.90
2020-02-09,Manzanita Sol,48928.82
2022-03-10,Epura Agua Purificada,26106.47
2018-08-18,Mineral Agua Mineral,37582.36
2022-06-03,Coca-Cola,69939.61
2021-10-19,Epura Agua Purificada,30509.71
2022-04-01,Pepsi,111184.41
2021-12-03,Mineral Agua Mineral,75043.69
2021-05-24,Del Valle Naranja,73208.27
2019-10-01,Sprite,48732.14
2020-02-06,Epura Agua Purificada,74328.68
2019-07-06,Boing Guayaba,37987.27
2020-07-02,Pepsi,111786.34
2019-07-13,Fanta,51412.62
2022-08-22,Coca-Cola,93147.01
2019-09-15,Mineral Agua Mineral,71576.47
2021-12-26,Fanta,44971.06
2019-11-19,Fanta,46932.14
2022-11-08,Epura Agua Purificada,34305.93
2019-11-20,Fanta,65333.23
2021-07-10,Epura Agua Purificada,41430.90
2021-06-29,Boing Mango,37759.65
2021-01-27,Pepsi,76496.88
2022-09-08,Pepsi,30292.93
2018-10-10,Pepsi,84751.73
2021-02-19,Coca-Cola,109944.03
2019-10-21,Fanta,83139.86
2018-09-18,Fanta,40993.06
2019-07-18,Fanta,72255.84
2022-05-18,Sprite,34762.27
2019-05-03,Fanta,54232.43
2018-05-29,Manzanita Sol,100875.24
2018-02-01,Sprite,78264.58
2021-04-19,Epura Agua Purificada,28278.69
2022-10-15,Pepsi,72120.59
2019-05-09,Del Valle Naranja,83520.64
2018-09-03,Pepsi,57160.63
2019-09-05,Sprite,60572.74
2020-09-12,Fanta,36561.84
2022-02-04,Fanta,57518.25
2018-12-01,Mineral Agua Mineral,51800.04
2021-11-12,Boing Guayaba,33935.18
2020-08-24,Fanta,53183.87
2019-06-16,Mineral Agua Mineral,48932.72
2022-08-20,Epura Agua Purificada,33693.43
2022-12-17,Boing Mango,57460.23
2021-08-19,Sprite,44276.54
2018-11-12,Mineral Agua Mineral,38842.90
2022-09-22,Epura Agua Purificada,62594.97
2021-11-14,Mineral Agua Mineral,50273.49
2021-04-28,Sprite,42286.80
2020-07-12,Del Valle Naranja,63756.96
2018-11-30,Boing Mango,65083.27
2022-04-22,Pepsi,65424.17
2022-02-03,Pepsi,48634.85
2020-11-06,Coca-Cola,67524.83
2018-09-30,Coca-Cola,59131.87
2021-12-20,Boing Mango,75699.63
2019-12-19,Fanta,82560.61
2021-03-20,Sprite,61849.18
2020-12-25,Pepsi,73215.42
2018-10-15,Pepsi,46119.55
2018-08-29,Coca-Cola,42376.79
2022-04-13,Coca-Cola,127236.64
2021-01-12,Mineral Agua Mineral,54135.30
2022-10-06,Fanta,82436.82
2019-08-21,Boing Mango,45070.52
2022-04-18,Coca-Cola,92908.99
2019-12-08,Epura Agua Purificada,27405.08
2021-03-30,Boing Guayaba,45079.77
2020-10-08,Del Valle Naranja,57570.77
2022-05-10,Manzanita Sol,58926.82
2019-01-18,Pepsi,66395.76
2020-09-05,Del Valle Naranja,71404.12
2018-11-01,Pepsi,56792.19
2021-03-15,Epura Agua Purificada,50351.40
2020-03-21,Boing Mango,29549.69
2018-05-10,Epura Agua Purificada,37977.80
2022-10-29,Pepsi,80596.36
2021-03-25,Mineral Agua Mineral,50832.96
2020-07-22,Boing Mango,71281.93
2020-11-14,Sprite,95656.68
2018-04-05,Del Valle Naranja,98449.29
2020-05-14,Boing Mango,59306.99
2020-07-27,Epura Agua Purificada,59735.66
2021-06-15,Del Valle Naranja,55801.15
2022-01-29,Sprite,52417.49
2018-07-26,Boing Mango,53874.12
2019-11-03,Mineral Agua Mineral,33645.61
2021-11-09,Boing Mango,33876.20
2021-04-07,Fanta,39722.38
2018-10-28,Fanta,80963.31
2019-03-14,Mineral Agua Mineral,48941.70
2020-05-16,Epura Agua Purificada,29232.43
2021-09-06,Boing Guayaba,54846.36
2022-08-04,Epura Agua Purificada,31652.32
2021-05-27,Del Valle Naranja,62835.15
2019-09-30,Del Valle Naranja,34795.75
2019-05-24,Fanta,66755.54
2022-07-26,Mineral Agua Mineral,36422.04
2021-09-30,Pepsi,84598.56
2022-04-15,Boing Mango,39551.40
2022-10-08,Epura Agua Purificada,45617.43
2020-03-10,Fanta,78909.98
2018-03-08,Sprite,72724.95
2022-08-30,Boing Mango,80768.26
2022-06-16,Boing Mango,40765.89
2018-07-13,Sprite,75917.68
2019-12-05,Fanta,45946.53
2019-06-23,Epura Agua Purificada,36221.98
2022-01-30,Fanta,40567.86
2022-03-08,Sprite,44364.16
2018-11-25,Boing Guayaba,49923.33
2022-06-22,Boing Mango,20266.34
2019-01-01,Boing Mango,47192.39
2022-07-11,Epura Agua Purificada,64050.87
2020-08-29,Epura Agua Purificada,33184.52
2022-03-02,Fanta,69461.99
2018-03-17,Del Valle Naranja,85811.05
2018-08-26,Epura Agua Purificada,70531.28
2018-07-30,Fanta,94371.95
2020-07-24,Fanta,59428.48
2022-03-01,Coca-Cola,36583.91
2021-12-01,Epura Agua Purificada,22074.54
2022-12-05,Boing Guayaba,102133.21
2019-05-28,Del Valle Naranja,108964.36
2019-06-19,Fanta,51117.23
2019-12-08,Sprite,70414.41
2020-08-04,Manzanita Sol,65970.91
2019-11-18,Epura Agua Purificada,52995.31
2018-10-03,Sprite,32296.15
2022-08-15,Manzanita Sol,63416.34
2021-03-31,Coca-Cola,93488.59
2022-03-02,Manzanita Sol,62182.05
2022-01-28,Manzanita Sol,90289.93
2021-10-31,Epura Agua Purificada,36408.06
2018-08-10,Epura Agua Purificada,28570.71
2020-07-04,Del Valle Naranja,92153.90
